Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,05-04-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 233.882027 is too low; increase it by at least 205.717973.,05-03-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 177.209999 is too low; increase it by at least 262.390001.,05-02-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 256.369875.,05-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 231.588527 is too low; increase it by at least 208.011473.,05-01-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 151.656877 is too low; increase it by at least 287.943123.,04/30/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.055541.,04/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 209.769999 is too low; increase it by at least 229.830001.,04/29/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 308.023950.,04/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/28/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,04/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 144.685172 is too low; increase it by at least 294.914828.,04/27/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 658.319918.,04/27/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 202.316375.,04/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04/26/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 1289.344114.,04/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 265.765538.,04/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/25/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 333.821000.,04/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,04/24/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 391.428599.,04/13/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 620.914133.,04-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-03-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316818.,04-03-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 652.737598.,04-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-02-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 277.974200.,04-02-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 722.371452.,04-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-01-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 272.615150.,04-01-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 767.701851.,04-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,03/31/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1043.571324.,03/31/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/30/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1033.927080.,03/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 136.545172 is too low; increase it by at least 303.054828.,03/29/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1138.257582.,03/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,03/28/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1074.318599.,03/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/27/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1178.594686.,03/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/26/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 308.240002.,03/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1120.325808.,03/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/25/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1455.312809.,03/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 557.991707.,04/13/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-12-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 594.916375.,04-12-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 159.935517 is too low; increase it by at least 279.664483.,04-11-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.561429.,04-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-10-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 278.000000.,04-10-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 675.756008.,04-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-09-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 349.701668.,04-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 648.045173.,04-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,04-08-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 145.701668.,04-08-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 741.905173.,04-08-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 161.125703 is too low; increase it by at least 278.474297.,04-07-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 303.681318.,04-07-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 604.766722.,04-07-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 173.503453 is too low; increase it by at least 266.096547.,04-06-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 124.436818.,04-06-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 741.331798.,04-06-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 171.278662 is too low; increase it by at least 268.321338.,04-05-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 328.436818.,04-05-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 645.741277.,04-05-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 149.622027 is too low; increase it by at least 289.977973.,04-04-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 63.776050, Explained amount: 38.223950)",05-05-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316820.,04-04-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 250.253591 is too low; increase it by at least 189.346409.,04/19/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 172.592426.,04/20/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/20/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 237.782636.,04/21/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 177.209999 is too low; increase it by at least 262.390001.,04/21/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 274.350411.,04/22/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 231.063114 is too low; increase it by at least 208.536886.,04/22/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 385.415800.,04/23/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 157.823228 is too low; increase it by at least 281.776772.,04/23/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 325.815800.,04/24/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 951.124866.,04/24/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,04/24/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 333.821000.,04/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 163.778000.,04/19/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,04/18/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 908.424866.,04/18/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 321.116375.,04/18/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 219.191159 is too low; increase it by at least 220.408841.,04/17/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 164.406266.,04/17/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 230.692027 is too low; increase it by at least 208.907973.,04/16/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 204.618723.,04/16/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04/15/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 671.344114.,04/15/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 526.588971.,04/15/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 168.409427 is too low; increase it by at least 271.190573.,04/14/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 493.882998.,04/14/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 128.920000 is too low; increase it by at least 310.680000.,05-06-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 147.963902.,05-06-2024,PPC1,LOC018,LOC017,ROAD009
